,지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유,lat,long
3710,경기도,동양주유소,경기 용인시 처인구 백암면 덕평로,S-OIL,031-323-5353,N,0,1780,1870,0,37.1698183,127.3703528
3711,경기도,부영에너지,경기 용인시 기흥구 사은로,현대오일뱅크,031-287-5566,N,0,1788,1898,0,0,0
3712,경기도,용샘주유소,경기 용인시 처인구 한터로   번길,SK에너지,031-336-7617,Y,0,1789,1879,1650,0,0
3713,경기도,천일주유소,경기 용인시 처인구 원삼면 죽양대로,S-OIL,031-321-7279,N,0,1790,1890,1650,37.1810515,127.3352529
3714,경기도,가리산주유소,경기 용인시 처인구 백암면 삼백로,S-OIL,031-334-5184,N,0,1790,1860,0,37.1578901,127.3677843
3715,경기도,(주)원삼주유소,경기 용인시 처인구 원삼면 죽양대로,SK에너지,031-334-9200,N,0,1795,1895,1650,37.1810515,127.3352529
3716,경기도,백암약수주유소,경기 용인시 처인구 백암면 죽양대로,SK에너지,031-339-3397,N,0,1795,1935,0,37.1700051,127.3681597
3717,경기도,모현주유소,경기 용인시 처인구 모현면 문현로,현대오일뱅크,031-334-5511,N,2100,1795,1898,1600,0,0
3718,경기도,매산주유소,경기 용인시 처인구 모현면 곡현로,GS칼텍스,031-321-8558,N,0,1798,1898,1600,0,0
3719,경기도,동남주유소,경기 용인시 처인구 남사면 천덕산로,GS칼텍스,031-333-4131,N,0,1798,1928,1650,0,0
3720,경기도,반도체주유소,경기 용인시 기흥구 삼성 로   ,SK에너지,031-287-5189,N,0,1798,1958,0,37.2589548,127.0575289
3721,경기도,구도일주유소 우전,경기 용인시 기흥구 동백죽전대로,S-OIL,031-287-9535,N,1998,1798,1895,0,37.3068791,127.1307873
3722,경기도,두창주유소,경기 용인시 기흥구 언동로    ,GS칼텍스,031-286-7638,Y,1980,1798,1896,1696,37.2900639,127.1339697
3723,경기도,용인센트럴모비지,경기 용인시 처인구 중부대로     ,S-OIL,031-335-2525,N,0,1798,1935,1700,37.2343808,127.1962711
3724,경기도,(주)세이브주유소,경기 용인시 기흥구 공세로   ,S-OIL,031-286-8220,Y,0,1799,1899,0,37.23862,127.10355
3725,경기도,기흥경인주유소,경기 용인시 기흥구 공세로    ,현대오일뱅크,031-286-7966,N,0,1799,1899,0,37.23862,127.10355
3726,경기도,블루원주유소,경기 용인시 처인구 원삼면 보개원삼로,현대오일뱅크,031-333-6619,N,0,1799,1888,1650,37.1470565,127.3117327
3727,경기도,사우디주유소,경기 용인시 처인구 백암면 죽양대로,SK에너지,031-333-6901,N,0,1799,1890,1600,37.1700051,127.3681597
3728,경기도,명성주유소(주),경기 용인시 처인구 한터로,GS칼텍스,031-323-2391,Y,0,1809,1929,1680,37.2485061,127.2303632
3729,경기도,동백IC주유소,경기 용인시 기흥구 동백죽전대로    ,GS칼텍스,031-287-5149,N,0,1839,1939,0,37.3068791,127.1307873
3730,경기도,에버주유소,경기 용인시 처인구 포곡읍 곡현로,S-OIL,031-323-7111,N,0,1839,1939,1600,37.3249634,127.2217136
3731,경기도,대호주유소,경기 용인시 기흥구 중부대로    ,GS칼텍스,031-281-4445,N,0,1850,1980,0,37.2676173,127.0728663
3732,경기도,(주)동백열정주유소,경기도 용인시 기흥구 동백죽전대로,S-OIL,031-693-5423,N,0,1868,1968,1750,37.3068791,127.1307873
3733,경기도,동백시티주유소,경기 용인시 기흥구 동백죽전대로   번길  ,SK에너지,031-286-3560,N,2198,1868,1998,0,0,0
3734,경기도,동백쥬네브주유소,경기 용인시 기흥구 동백중앙로    ,GS칼텍스,031-285-9120,N,0,1869,1969,0,37.2713653,127.1526133
3735,경기도,세명주유소,경기 용인시 기흥구 신정로,GS칼텍스,031-896-4757,N,0,1875,1995,0,37.3011135,127.103161
3736,경기도,기흥IC주유소,경기 용인시 기흥구 기흥단지로   ,SK에너지,031-286-4075,N,0,1899,1949,1850,0,0
3737,경기도,지지대셀프주유소,경기 의왕시 경수대로    ,SK에너지,031-454-0448,Y,0,1665,1825,0,37.33161,126.9828705
3738,경기도,의왕청계주유소,경기 의왕시 안양판교로    ,현대오일뱅크,031-421-7344,N,0,1689,1819,0,37.3926509,127.0324679
3739,경기도,씨앤에스유통(주)구도일주유소대림,경기 의왕시 경수대로    ,S-OIL,031-427-5160,N,0,1695,1855,1600,37.33161,126.9828705
3740,경기도,(주)의왕ICD주유소,경기 의왕시 창말로,GS칼텍스,031-461-8005,Y,0,1710,1855,1600,37.3370042,126.9567307
3741,경기도,현대오일뱅크(주)직영 의왕셀프주유소,경기 의왕시 오봉로    ,현대오일뱅크,031-461-8204,Y,0,1713,1857,1634,37.34441,126.9744318
3742,경기도,행운주유소,경기 의왕시 덕영대로    ,GS칼텍스,031-462-5189,Y,0,1713,1877,0,37.3303745,126.9565724
3743,경기도,현대오일뱅크(주)직영 부곡셀프주유소,경기 의왕시 철도박물관로,현대오일뱅크,031-461-4550,Y,2027,1713,1857,0,37.3132756,126.9577985
3744,경기도,HG에너지(주)대원주유소,경기 의왕시 경수대로    ,SK에너지,031-452-6455,Y,0,1715,1855,0,37.33161,126.9828705
3745,경기도,평촌주유소,경기도 의왕시  갈미로  ,S-OIL,031-423-5189,Y,0,1715,1857,0,37.3771625,126.9692435
3746,경기도,서일석유(주)열린스타주유소,경기 의왕시 모락로,GS칼텍스,031-452-6246,Y,1895,1715,1857,1600,37.3671192,126.9667438
3747,경기도,현대주유소,경기 의왕시 경수대로    ,SK에너지,031-452-9494,Y,0,1715,1855,0,37.33161,126.9828705
3748,경기도,산뜻주유소,경기도 의왕시 고산로   ,S-OIL,031-477-5151,N,0,1725,1865,1600,37.3515454,126.9636948
3749,경기도,KH에너지(주)직영 의왕주유소(의왕방향),경기 의왕시 오전로,SK에너지,031-429-9258,N,0,1728,1868,0,37.3480512,126.9818524
3750,경기도,KH에너지(주)직영 의왕주유소(서울방향),경기 의왕시 오전로,SK에너지,031-477-7893,N,0,1728,1868,0,37.3480512,126.9818524
3751,경기도,현대오일뱅크(주) 판교현대주유소,경기 의왕시 안양판교로      ,현대오일뱅크,031-423-5179,N,2002,1729,1869,1467,37.3926509,127.0324679
3752,경기도,(주)덕성에너지,경기 의왕시 덕영대로,S-OIL,031-461-8997,Y,0,1735,1885,1605,37.3303745,126.9565724
3753,경기도,SK청계주유소,경기 의왕시 민백길  ,SK에너지,031-423-8629,Y,1986,1746,1882,0,37.3863512,126.9738964
3754,경기도,오전주유소,경기 의왕시 백운로,GS칼텍스,031-453-0303,N,0,1758,1898,1650,37.3792011,126.9996625
3755,경기도,OK에너지㈜ 청계동self주유소,경기 의왕시 안양판교로    ,SK에너지,031-426-5151,Y,2000,1758,1898,1600,37.3926509,127.0324679
3756,경기도,포일주유소,경기 의왕시 안양판교로    ,현대오일뱅크,031-423-7288,N,0,1758,1898,1600,37.3926509,127.0324679
3757,경기도,동우주유소,경기 의왕시 안양판교로    ,GS칼텍스,031-425-7061,Y,0,1758,1898,0,37.3926509,127.0324679
3758,경기도,삼미주유소,경기 의왕시 안양판교로    ,현대오일뱅크,031-426-0333,N,0,1758,1898,1600,37.3926509,127.0324679
3759,경기도,왕정주유소,경기 의왕시 고산로,GS칼텍스,031-458-8419,N,0,1775,1925,1650,37.3515454,126.9636948
3760,경기도,청운1주유소,경기 의왕시 안양판교로    ,GS칼텍스,031-426-0128,N,0,1778,1928,1700,37.3926509,127.0324679
3761,경기도,백운주유소,경기 의왕시 학의로    ,SK에너지,031-426-3401,N,0,1788,1938,0,37.3922387,126.984323
3762,경기도,구도일주유소 의정부,경기 의정부시 시민로    ,S-OIL,031-841-7711,Y,0,1673,1779,1850,37.7373266,127.0695857
3763,경기도,고산셀프주유소,경기 의정부시 문충로,SK에너지,031-851-5188,Y,1847,1673,1817,0,37.727909,127.1007693
3764,경기도,민락주유소,경기 의정부시 민락로,SK에너지,031-853-5851,Y,0,1673,1817,1650,37.7458802,127.1061374
3765,경기도,케이에이치에너지(주)신곡주유소,경기 의정부시 금신로    ,SK에너지,031-856-4332,N,0,1673,1779,0,37.7478523,127.0581007
3766,경기도,훼미리주유소,경기 의정부시 송산로    ,자가상표,031-847-5179,Y,0,1673,1797,0,37.7225541,127.099117
3767,경기도,훼미리제2주유소,경기 의정부시 동일로    ,자가상표,031-878-5151,N,0,1673,1797,0,37.7143818,127.0610941
3768,경기도,법원셀프주유소,경기 의정부시 녹양로  ,SK에너지,031-875-6437,Y,1867,1673,1779,0,37.7655875,127.0355539
3769,경기도,이케이에너지㈜ 바다주유소,경기 의정부시 시민로,현대오일뱅크,031-844-1431,Y,0,1673,1779,1650,37.7373266,127.0695857
3770,경기도,장암주유소,경기 의정부시 동일로   ,자가상표,031-875-5151,Y,0,1673,1797,0,37.7143818,127.0610941
3771,경기도,흥산에너지,경기 의정부시 금신로   ,알뜰주유소,031-848-0723,Y,0,1673,1779,0,37.7478523,127.0581007
3772,경기도,유풍셀프주유소,경기 의정부시 용민로,현대오일뱅크,031-836-5151,Y,1877,1673,1817,1650,37.7382252,127.0881356
3773,경기도,(주)해성에너지,경기 의정부시 평화로    ,S-OIL,031-842-5188,Y,0,1675,1805,1850,37.7606162,127.0430776
3774,경기도,원에너지(주) 호원주유소,경기 의정부시 평화로,SK에너지,031-875-0911,Y,0,1675,1805,0,37.7606162,127.0430776
3775,경기도,신화에너지 제일주유소,경기 의정부시 호국로     ,자가상표,031-847-0236,Y,0,1675,1805,0,37.768583,127.099664
3776,경기도,지에스칼텍스㈜ 이마트의정부점,경기 의정부시 민락로,GS칼텍스,031-853-5189,Y,1877,1677,1817,0,37.7458802,127.1061374
3777,경기도,지에스칼텍스㈜의정부주유소,경기 의정부시 평화로,GS칼텍스,031-846-2033,Y,1887,1677,1836,0,37.7606162,127.0430776
3778,경기도,(주)유성주유소,경기 의정부시 송산로    ,SK에너지,031-841-2254,Y,0,1683,1807,0,37.7225541,127.099117
3779,경기도,씨앤에스유통㈜ 장암IC주유소,경기 의정부시 금신로   ,S-OIL,031-826-5252,N,0,1685,1795,0,37.7478523,127.0581007
3780,경기도,한신주유소,경기 의정부시 시민로    ,GS칼텍스,031-840-5151,Y,1928,1688,1808,1680,37.7373266,127.0695857
3781,경기도,미래주유소,경기 의정부시 동일로    ,SK에너지,031-821-4225,Y,0,1697,1818,0,37.7143818,127.0610941
3782,경기도,삼미상사(주) 호국셀프주유소,경기 의정부시 호국로     ,SK에너지,031-837-5185,Y,0,1699,1819,0,37.768583,127.099664
3783,경기도,sk에너지(주)의정부주유소,경기 의정부시  의정로   ,SK에너지,031-876-6391,Y,0,1699,1859,1650,37.7406893,127.0348189
3784,경기도,(주)창우이엔지 박리다매주유소,경기 의정부시 시민로,GS칼텍스,031-821-5221,N,0,1699,1828,0,37.7373266,127.0695857
3785,경기도,착한주유소,경기 의정부시 호국로,현대오일뱅크,031-872-4272,Y,0,1699,1845,0,37.768583,127.099664
3786,경기도,현대오일뱅크㈜직영 민락셀프주유소,경기 의정부시 충의로   ,현대오일뱅크,031-853-3133,Y,1945,1707,1847,1750,0,0
3787,경기도,지에스칼텍스㈜직영 송산주유소,경기 의정부시 충의로   ,GS칼텍스,031-852-5189,Y,1912,1712,1849,1508,0,0
3788,경기도,지에스칼텍스㈜ 호원주유소,경기 의정부시 평화로    ,GS칼텍스,031-879-5189,Y,1932,1722,1859,1540,37.7606162,127.0430776
3789,경기도,대성산업㈜ 의정부주유소,경기 의정부시 평화로    ,GS칼텍스,031-877-2548,Y,0,1732,1869,1700,37.7606162,127.0430776
3790,경기도,서원에너지,경기 의정부시 호국로     ,GS칼텍스,031-846-0003,N,0,1739,1859,1700,37.768583,127.099664
3791,경기도,축석주유소,경기 의정부시 호국로     ,GS칼텍스,031-847-6563,Y,0,1739,1859,1700,37.768583,127.099664
3792,경기도,(주)케이엘페트로 의정부주유소/충전소,경기도 의정부시 구리포천고속도로,현대오일뱅크,031-928-4779,N,0,1749,1857,0,0,0
3793,경기도,은하주유소,경기 의정부시 호국로     ,현대오일뱅크,031-821-8788,Y,0,1759,1859,0,37.768583,127.099664
3794,경기도,금오주유소,경기 의정부시 호국로     ,SK에너지,031-821-3939,N,0,1777,1877,1700,37.768583,127.099664
3795,경기도,SK에너지(주) 엔크린셀프주유소,경기 의정부시 경의로   ,SK에너지,031-877-5477,Y,1867,1779,1899,0,37.7329544,127.042265
3796,경기도,석천주유소,경기 의정부시 동일로    ,SK에너지,031-877-8621,Y,1995,1792,1892,0,37.7143818,127.0610941
3797,경기도,호원IC주유소,경기 의정부시 경의로  ,GS칼텍스,031-876-5189,N,0,1799,1949,0,37.7329544,127.042265
3798,경기도,기쁨가득주유소,경기 의정부시 경의로,SK에너지,031-873-5189,Y,0,1799,1899,1700,37.7329544,127.042265
3799,경기도,광진주유소,경기 의정부시 금신로    ,SK에너지,031-846-5151,Y,1998,1847,1948,1700,37.7478523,127.0581007
3800,경기도,일진주유소,경기 의정부시 평화로    ,SK에너지,031-875-5189,N,0,1848,1988,0,37.7606162,127.0430776
3801,경기도,예당주유소,경기 의정부시 의정로   ,현대오일뱅크,031-877-2960,N,0,1887,1998,0,37.7406893,127.0348189
3802,경기도,신사주유소,경기 의정부시 호국로    ,S-OIL,031-871-9700,Y,0,1997,1853,0,37.768583,127.099664
3803,경기도,서창산업(주)이천(하)주유소,경기 이천시 마장면 중부대로   번길,알뜰(ex),031-637-0401,Y,0,1653,1779,0,0,0
3804,경기도,동산주유소,경기 이천시 장호원읍 경충대로,현대오일뱅크,031-641-5189,Y,0,1658,1818,0,37.1301927,127.6078211
3805,경기도,장호원관광주유소,경기 이천시 장호원읍 서동대로,S-OIL,031-642-5189,Y,0,1659,1789,0,37.1100012,127.5605261
3806,경기도,대보건설㈜이천(하남)주유소/충전소,경기 이천시 신둔면 서이천로   번길,알뜰(ex),031-637-0953,Y,0,1659,1769,0,0,0
3807,경기도,이천 강가주유소/충전소,경기 이천시 부발읍 중부대로,알뜰주유소,031-635-5185,Y,0,1662,1792,1585,37.2923164,127.5180602
3808,경기도,(주)스카이에너지,경기 이천시 경충대로     ,현대오일뱅크,031-635-1055,Y,0,1663,1813,0,37.2224487,127.5252536
3809,경기도,설봉주유소,경기 이천시 경충대로     ,S-OIL,031-633-1556,Y,0,1664,1794,0,37.2224487,127.5252536
3810,경기도,장호원주유소,경기 이천시 장호원읍 서동대로,GS칼텍스,031-641-0880,Y,0,1664,1798,0,37.1100012,127.5605261
3811,경기도,오늘주유소 고백점,경기 이천시 부발읍 중부대로,현대오일뱅크,010-9585-4300,Y,0,1665,1815,0,37.2923164,127.5180602
3812,경기도,제이앤비코리아(주)미래주유소,경기 이천시 이섭대천로,현대오일뱅크,031-631-3889,Y,0,1665,1825,0,37.2891372,127.4530815
3813,경기도,이포에너지㈜ 일품주유소,경기 이천시 중부대로,현대오일뱅크,031-633-5185,Y,0,1665,1815,0,37.2898506,127.5008726
3814,경기도,씨앤에스유통(주)이천주유소,경기 이천시 부발읍 경충대로,S-OIL,031-638-5190,Y,0,1665,1795,0,37.2660719,127.4622755
3815,경기도,이천하이테크주유소,경기 이천시 설성면 서동대로,SK에너지,031-641-5151,Y,0,1665,1798,0,0,0
3816,경기도,(주)오늘에이엠씨 오늘주유소 아미점,경기 이천시 대월면 경충대로,현대오일뱅크,031-632-5189,Y,0,1665,1795,0,37.2224487,127.5252536
3817,경기도,(주)덕평톨게이트주유소,경기 이천시 마장면 덕평로,SK에너지,031-634-5108,Y,0,1665,1899,1595,37.2337459,127.3663028
3818,경기도,씨앤에프주유소,경기 이천시 부발읍 경충대로,S-OIL,031-633-5189,N,0,1665,1815,1600,37.2660719,127.4622755
3819,경기도,대보에너지㈜행운을주는주유소,경기 이천시 호법면 중부대로,SK에너지,031-637-5155,Y,0,1665,1815,1700,0,0
3820,경기도,씨앤에스유통(주)구도일주유소전국,경기 이천시 부발읍 경충대로,S-OIL,031-636-4333,N,0,1665,1795,0,37.2660719,127.4622755
3821,경기도,마장주유소,경기 이천시 마장면 중부대로,현대오일뱅크,031-632-5156,N,0,1665,1815,1700,37.2544027,127.3903246
3822,경기도,(주)영화에너지,경기 이천시 대월면 경충대로,현대오일뱅크,031-632-5182,Y,0,1665,1825,1700,37.2224487,127.5252536
3823,경기도,(주)교촌에너지 이천지점,경기 이천시 마장면 덕평로,S-OIL,031-634-3009,Y,0,1665,1815,1650,37.2337459,127.3663028
3824,경기도,쉼터주유소,경기 이천시 부발읍 경충대로,S-OIL,031-634-5181,Y,0,1665,1799,0,37.2660719,127.4622755
3825,경기도,고담주유소,경기 이천시 진상미로     ,알뜰주유소,031-634-5185,Y,0,1665,1803,1580,37.22358,127.44853
3826,경기도,(주)GS파트너주유소,경기 이천시 호법면 중부대로,GS칼텍스,031-635-5155,Y,1998,1665,1815,1650,0,0
3827,경기도,신원시엠주유소,경기 이천시 부발읍 중부대로,S-OIL,031-631-5175,Y,0,1669,1829,0,37.2923164,127.5180602
3828,경기도,우리주유소,경기 이천시 신둔면 경충대로,S-OIL,031-632-6369,N,0,1674,1824,0,37.3029165,127.405987
3829,경기도,넘버원주유소,경기 이천시 백사면 이여로,S-OIL,031-633-1711,Y,0,1675,1835,1650,37.3320374,127.4829946
